sale_id,product_id,product_name,quantity,price,date,customer_id,region
7257,46,MicrowaveLawnGreen,7,255.29,2023-05-30,1292,Senegal
7257,36,BackpackDarkGoldenRod,8,81.32,2023-05-30,1292,Senegal
7258,90,Sports BagRoyalBlue,8,161.73,2024-09-04,1026,Antarctica (the territory South of 60 deg S)
7258,46,MicrowaveLawnGreen,3,254.65,2024-09-04,1026,Antarctica (the territory South of 60 deg S)
7259,90,Sports BagRoyalBlue,10,115.9,2023-04-24,1277,Singapore
7259,35,PenAquamarine,3,42.78,2023-04-24,1277,Singapore
7259,50,Air ConditionerDarkGoldenRod,6,343.92,2023-04-24,1277,Singapore
7259,100,Building BlocksAzure,2,75.99,2023-04-24,1277,Singapore
7260,37,BriefcasePaleGoldenRod,9,95.17,2024-05-22,1667,Egypt
7260,66,SunglassesMediumAquaMarine,5,435.63,2024-05-22,1667,Egypt
7260,99,DollLemonChiffon,7,137.76,2024-05-22,1667,Egypt
7260,74,Electric ShaverSienna,7,30.05,2024-05-22,1667,Egypt
7261,42,ToasterMediumOrchid,8,62.43,2024-01-14,1312,Albania
7262,21,MotherboardDarkGreen,5,302.11,2024-05-10,1308,Pakistan
7262,25,Cooling FanDarkGreen,2,119.57,2024-05-10,1308,Pakistan
7262,76,Face CreamDarkCyan,3,387.52,2024-05-10,1308,Pakistan
7262,97,Toy CarMediumSeaGreen,2,133.17,2024-05-10,1308,Pakistan
7263,77,Hand SanitizerDarkSeaGreen,6,271.63,2023-02-15,1507,Somalia
7263,88,Jump RopePeachPuff,5,30.04,2023-02-15,1507,Somalia
7263,78,PerfumeDeepPink,10,475.89,2023-02-15,1507,Somalia
7263,14,MicrophoneLightSkyBlue,2,31.09,2023-02-15,1507,Somalia
7263,61,T-shirtGreenYellow,5,275.14,2023-02-15,1507,Somalia
7264,29,ModemGreenYellow,8,279.9,2023-01-08,1594,Libyan Arab Jamahiriya
7264,95,Board GameDarkOrange,1,250.23,2023-01-08,1594,Libyan Arab Jamahiriya
7264,31,Desk LampRed,2,295.97,2023-01-08,1594,Libyan Arab Jamahiriya
7264,4,MonitorLightGoldenRodYellow,6,291.28,2023-01-08,1594,Libyan Arab Jamahiriya
7265,97,Toy CarMediumSeaGreen,4,489.13,2024-03-14,1146,China
7266,86,BicycleLavenderBlush,4,393.1,2023-04-12,1099,French Southern Territories
7266,78,PerfumeDeepPink,4,312.75,2023-04-12,1099,French Southern Territories
7266,58,WardrobeDarkRed,10,443.03,2023-04-12,1099,French Southern Territories
7267,8,SmartwatchLimeGreen,2,416.53,2023-05-18,1495,Guatemala
7267,3,HeadphonesBlueViolet,5,117.98,2023-05-18,1495,Guatemala
7267,74,Electric ShaverSienna,7,123.3,2023-05-18,1495,Guatemala
7268,55,Bed FrameDarkMagenta,5,260.52,2024-12-23,1697,Bhutan
7269,10,USB CableMintCream,8,140.06,2024-03-29,1287,Guatemala
7270,18,VR HeadsetWhite,8,368.39,2023-01-30,1375,Netherlands
7270,19,Game ConsoleDarkViolet,3,229.48,2023-01-30,1375,Netherlands
7270,96,PuzzleSlateBlue,2,42.41,2023-01-30,1375,Netherlands
7270,62,JeansLightSlateGray,2,446.77,2023-01-30,1375,Netherlands
7271,79,Lip BalmBlue,8,302.39,2023-03-06,1621,Angola
7272,8,SmartwatchLimeGreen,6,459.7,2023-08-29,1793,Equatorial Guinea
7273,92,NotebookMintCream,5,312.61,2024-09-22,1606,Turkey
7273,97,Toy CarMediumSeaGreen,2,258.21,2024-09-22,1606,Turkey
7273,80,Makeup KitCyan,9,102.18,2024-09-22,1606,Turkey
7273,61,T-shirtGreenYellow,5,103.46,2024-09-22,1606,Turkey
7273,93,E-readerDarkBlue,6,123.52,2024-09-22,1606,Turkey
7274,21,MotherboardDarkGreen,8,103.75,2023-05-10,1779,Cocos (Keeling) Islands
7274,34,NotebookChocolate,4,282.46,2023-05-10,1779,Cocos (Keeling) Islands
7274,68,BeltLightSteelBlue,8,26.26,2023-05-10,1779,Cocos (Keeling) Islands
7274,88,Jump RopePeachPuff,3,238.26,2023-05-10,1779,Cocos (Keeling) Islands
7274,13,CameraDarkSlateGray,6,144.83,2023-05-10,1779,Cocos (Keeling) Islands
7275,48,Washing MachineYellowGreen,6,165.26,2024-01-01,1008,Estonia
7275,26,SSD DriveMidnightBlue,9,417.95,2024-01-01,1008,Estonia
7275,48,Washing MachineYellowGreen,1,285.65,2024-01-01,1008,Estonia
7276,18,VR HeadsetWhite,10,124.76,2024-08-30,1076,Samoa
7276,37,BriefcasePaleGoldenRod,6,172.87,2024-08-30,1076,Samoa
7276,33,Standing DeskLightGoldenRodYellow,3,440.82,2024-08-30,1076,Samoa
7276,47,DishwasherDarkTurquoise,3,269.36,2024-08-30,1076,Samoa
7276,58,WardrobeDarkRed,3,478.57,2024-08-30,1076,Samoa
7277,81,BasketballYellow,4,421.58,2023-03-18,1023,Kyrgyz Republic
7278,86,BicycleLavenderBlush,8,240.46,2023-09-14,1972,Vietnam
7278,59,CurtainsMediumSeaGreen,5,350.22,2023-09-14,1972,Vietnam
7279,14,MicrophoneLightSkyBlue,7,64.04,2023-04-10,1380,Guadeloupe
7280,82,Soccer BallOrangeRed,2,411.88,2024-11-05,1073,Gabon
7280,77,Hand SanitizerDarkSeaGreen,2,101.74,2024-11-05,1073,Gabon
7281,16,ProjectorDarkGray,7,84.65,2024-09-01,1157,Guadeloupe
7282,43,BlenderCoral,5,231.68,2023-10-08,1333,Austria
7283,46,MicrowaveLawnGreen,2,499.68,2023-05-02,1084,Montenegro
7284,67,WatchLawnGreen,2,119.63,2023-10-02,1989,Finland
7284,75,DeodorantCornflowerBlue,10,342.97,2023-10-02,1989,Finland
7284,34,NotebookChocolate,6,386.04,2023-10-02,1989,Finland
7285,49,RefrigeratorRosyBrown,6,29.94,2024-08-21,1907,Italy
7285,37,BriefcasePaleGoldenRod,3,106.97,2024-08-21,1907,Italy
7285,83,Yoga MatViolet,9,413.31,2024-08-21,1907,Italy
7285,32,Office ChairTurquoise,3,11.89,2024-08-21,1907,Italy
7286,78,PerfumeDeepPink,6,445.91,2023-09-01,1615,Jersey
7287,68,BeltLightSteelBlue,1,483.54,2024-12-27,1246,Eritrea
7287,78,PerfumeDeepPink,2,333.9,2024-12-27,1246,Eritrea
7287,27,Hard DrivePowderBlue,7,212.95,2024-12-27,1246,Eritrea
7288,24,Power SupplySeaShell,5,353.39,2024-04-11,1254,Western Sahara
7288,10,USB CableMintCream,7,382.74,2024-04-11,1254,Western Sahara
7289,61,T-shirtGreenYellow,3,309.67,2023-06-01,1271,Kyrgyz Republic
7289,87,TreadmillIndianRed,6,83.0,2023-06-01,1271,Kyrgyz Republic
7290,3,HeadphonesBlueViolet,8,377.33,2024-07-23,1875,Ecuador
7291,97,Toy CarMediumSeaGreen,7,291.55,2023-08-19,1506,Israel
7291,23,RAM StickMediumPurple,8,303.83,2023-08-19,1506,Israel
7291,43,BlenderCoral,3,326.68,2023-08-19,1506,Israel
7292,85,Tennis RacketTurquoise,10,325.62,2024-11-07,1516,Afghanistan
7292,72,ToothpasteBlanchedAlmond,10,417.15,2024-11-07,1516,Afghanistan
7292,93,E-readerDarkBlue,9,479.28,2024-11-07,1516,Afghanistan
7292,30,SwitchSilver,1,395.76,2024-11-07,1516,Afghanistan
7292,16,ProjectorDarkGray,8,421.44,2024-11-07,1516,Afghanistan
7293,69,ScarfGhostWhite,8,186.53,2023-06-15,1198,Latvia
7294,56,MattressLimeGreen,3,253.25,2024-07-19,1793,Guadeloupe
7294,32,Office ChairTurquoise,8,43.02,2024-07-19,1793,Guadeloupe
7294,91,BookSnow,7,210.22,2024-07-19,1793,Guadeloupe
7294,10,USB CableMintCream,2,77.92,2024-07-19,1793,Guadeloupe
7294,13,CameraDarkSlateGray,9,247.2,2024-07-19,1793,Guadeloupe
7295,61,T-shirtGreenYellow,7,247.75,2024-04-22,1804,Greenland
7295,95,Board GameDarkOrange,1,39.05,2024-04-22,1804,Greenland
7295,69,ScarfGhostWhite,9,495.82,2024-04-22,1804,Greenland
7295,33,Standing DeskLightGoldenRodYellow,7,58.07,2024-04-22,1804,Greenland
7296,1,SmartphoneOliveDrab,3,170.63,2024-06-05,1980,Timor-Leste
7296,62,JeansLightSlateGray,3,363.28,2024-06-05,1980,Timor-Leste
7296,99,DollLemonChiffon,1,324.32,2024-06-05,1980,Timor-Leste
7297,73,Hair DryerLightGoldenRodYellow,7,30.42,2024-12-13,1332,Eritrea
7297,57,NightstandLightSteelBlue,7,493.7,2024-12-13,1332,Eritrea
7297,93,E-readerDarkBlue,4,323.74,2024-12-13,1332,Eritrea
7297,76,Face CreamDarkCyan,9,479.35,2024-12-13,1332,Eritrea
7298,42,ToasterMediumOrchid,1,218.56,2024-02-19,1992,Vanuatu
7298,89,HelmetLightSalmon,7,419.69,2024-02-19,1992,Vanuatu
7299,32,Office ChairTurquoise,3,366.75,2024-08-25,1074,Gabon
7299,35,PenAquamarine,1,449.05,2024-08-25,1074,Gabon
7299,30,SwitchSilver,7,136.7,2024-08-25,1074,Gabon
7299,19,Game ConsoleDarkViolet,10,472.02,2024-08-25,1074,Gabon
7300,35,PenAquamarine,9,136.87,2024-10-04,1843,Tonga
7300,47,DishwasherDarkTurquoise,9,497.84,2024-10-04,1843,Tonga
7300,54,Dining TableSlateGray,3,408.71,2024-10-04,1843,Tonga
7301,3,HeadphonesBlueViolet,7,480.0,2023-08-16,1175,Brazil
7302,26,SSD DriveMidnightBlue,3,381.91,2024-02-10,1749,Qatar
7302,71,ShampooGhostWhite,4,131.79,2024-02-10,1749,Qatar
7302,8,SmartwatchLimeGreen,8,64.13,2024-02-10,1749,Qatar
7303,54,Dining TableSlateGray,9,23.43,2024-07-12,1246,Tonga
7303,61,T-shirtGreenYellow,6,183.69,2024-07-12,1246,Tonga
7303,93,E-readerDarkBlue,6,17.33,2024-07-12,1246,Tonga
7303,9,ChargerSilver,2,337.27,2024-07-12,1246,Tonga
7303,86,BicycleLavenderBlush,2,467.76,2024-07-12,1246,Tonga
7304,27,Hard DrivePowderBlue,4,256.35,2023-11-07,1863,India
7305,39,Desk OrganizerSnow,1,286.79,2023-08-13,1701,Bhutan
7305,92,NotebookMintCream,2,352.91,2023-08-13,1701,Bhutan
7305,42,ToasterMediumOrchid,4,61.7,2023-08-13,1701,Bhutan
7305,3,HeadphonesBlueViolet,9,124.58,2023-08-13,1701,Bhutan
7306,17,DroneLightCoral,8,399.72,2024-04-26,1956,United Kingdom
7306,5,KeyboardTeal,1,76.36,2024-04-26,1956,United Kingdom
7306,26,SSD DriveMidnightBlue,8,404.54,2024-04-26,1956,United Kingdom
7306,91,BookSnow,3,361.51,2024-04-26,1956,United Kingdom
7306,47,DishwasherDarkTurquoise,4,68.4,2024-04-26,1956,United Kingdom
7307,39,Desk OrganizerSnow,7,441.26,2024-02-01,1870,Namibia
7307,39,Desk OrganizerSnow,9,172.48,2024-02-01,1870,Namibia
7308,15,WebcamDarkSlateGray,9,454.24,2023-06-24,1172,Greenland
7308,95,Board GameDarkOrange,4,55.54,2023-06-24,1172,Greenland
7309,8,SmartwatchLimeGreen,6,364.83,2024-12-27,1752,New Caledonia
7309,14,MicrophoneLightSkyBlue,1,142.47,2024-12-27,1752,New Caledonia
7309,66,SunglassesMediumAquaMarine,2,229.15,2024-12-27,1752,New Caledonia
7309,71,ShampooGhostWhite,5,137.35,2024-12-27,1752,New Caledonia
7309,35,PenAquamarine,3,216.84,2024-12-27,1752,New Caledonia
7310,20,Graphics CardMagenta,3,313.47,2023-09-28,1252,Mozambique
7311,90,Sports BagRoyalBlue,4,24.6,2024-03-12,1772,Afghanistan
7311,99,DollLemonChiffon,10,340.26,2024-03-12,1772,Afghanistan
7311,70,GlovesGold,1,176.48,2024-03-12,1772,Afghanistan
7312,14,MicrophoneLightSkyBlue,7,315.55,2023-11-15,1232,Saint Martin
7312,73,Hair DryerLightGoldenRodYellow,3,329.63,2023-11-15,1232,Saint Martin
7313,91,BookSnow,4,154.32,2023-03-24,1910,Central African Republic
7313,74,Electric ShaverSienna,4,169.02,2023-03-24,1910,Central African Republic
7313,69,ScarfGhostWhite,5,280.57,2023-03-24,1910,Central African Republic
7314,54,Dining TableSlateGray,7,119.61,2023-11-29,1286,Taiwan
7314,52,BookshelfMediumAquaMarine,1,195.24,2023-11-29,1286,Taiwan
7314,32,Office ChairTurquoise,9,473.17,2023-11-29,1286,Taiwan
7315,26,SSD DriveMidnightBlue,9,419.08,2023-06-15,1772,Mauritania
7316,66,SunglassesMediumAquaMarine,9,48.95,2023-06-25,1225,Central African Republic
7317,55,Bed FrameDarkMagenta,3,57.02,2024-06-15,1155,Seychelles
7317,51,SofaCyan,3,96.49,2024-06-15,1155,Seychelles
7317,89,HelmetLightSalmon,7,143.08,2024-06-15,1155,Seychelles
7317,15,WebcamDarkSlateGray,4,494.74,2024-06-15,1155,Seychelles
7317,1,SmartphoneOliveDrab,4,279.65,2024-06-15,1155,Seychelles
7318,69,ScarfGhostWhite,10,433.76,2023-12-22,1955,Belgium
7318,19,Game ConsoleDarkViolet,5,263.32,2023-12-22,1955,Belgium
7319,43,BlenderCoral,1,45.1,2024-12-21,1603,Turkmenistan
7319,36,BackpackDarkGoldenRod,7,369.68,2024-12-21,1603,Turkmenistan
7319,93,E-readerDarkBlue,8,125.49,2024-12-21,1603,Turkmenistan
7319,78,PerfumeDeepPink,7,435.86,2024-12-21,1603,Turkmenistan
7320,100,Building BlocksAzure,2,90.62,2023-07-22,1920,Panama
7321,50,Air ConditionerDarkGoldenRod,8,493.14,2024-12-17,1083,Lebanon
7321,59,CurtainsMediumSeaGreen,6,242.7,2024-12-17,1083,Lebanon
7321,34,NotebookChocolate,7,433.93,2024-12-17,1083,Lebanon
7321,14,MicrophoneLightSkyBlue,7,292.48,2024-12-17,1083,Lebanon
7321,88,Jump RopePeachPuff,4,237.34,2024-12-17,1083,Lebanon
7322,10,USB CableMintCream,3,278.59,2024-05-06,1125,Montserrat
7322,89,HelmetLightSalmon,2,422.68,2024-05-06,1125,Montserrat
7323,1,SmartphoneOliveDrab,1,433.55,2024-04-17,1611,Turkey
7323,12,SpeakerTan,2,22.27,2024-04-17,1611,Turkey
7323,50,Air ConditionerDarkGoldenRod,1,285.85,2024-04-17,1611,Turkey
7324,73,Hair DryerLightGoldenRodYellow,7,385.31,2023-03-26,1189,Tanzania
7324,64,JacketDarkGoldenRod,2,287.35,2023-03-26,1189,Tanzania
7325,10,USB CableMintCream,5,442.61,2024-09-22,1711,Mauritius
7325,76,Face CreamDarkCyan,8,448.42,2024-09-22,1711,Mauritius
7325,22,ProcessorCornsilk,10,145.3,2024-09-22,1711,Mauritius
7325,65,HatOliveDrab,10,372.01,2024-09-22,1711,Mauritius
7326,9,ChargerSilver,10,469.33,2024-01-29,1286,Kenya
7326,90,Sports BagRoyalBlue,7,191.95,2024-01-29,1286,Kenya
7326,94,Subscription CardMediumOrchid,2,227.03,2024-01-29,1286,Kenya
7326,25,Cooling FanDarkGreen,5,418.64,2024-01-29,1286,Kenya
7327,17,DroneLightCoral,1,144.83,2024-06-29,1125,Venezuela
7328,89,HelmetLightSalmon,4,156.92,2023-04-14,1865,Sweden
7329,58,WardrobeDarkRed,1,104.36,2024-12-19,1201,Holy See (Vatican City State)
7329,76,Face CreamDarkCyan,8,111.59,2024-12-19,1201,Holy See (Vatican City State)
7329,25,Cooling FanDarkGreen,10,63.7,2024-12-19,1201,Holy See (Vatican City State)
7329,80,Makeup KitCyan,8,255.99,2024-12-19,1201,Holy See (Vatican City State)
7329,87,TreadmillIndianRed,8,419.71,2024-12-19,1201,Holy See (Vatican City State)
7330,67,WatchLawnGreen,9,319.46,2024-07-11,1738,Malta
7330,45,Rice CookerIndigo,7,242.48,2024-07-11,1738,Malta
7331,86,BicycleLavenderBlush,3,162.47,2023-08-17,1782,Micronesia
7331,56,MattressLimeGreen,1,276.28,2023-08-17,1782,Micronesia
7331,14,MicrophoneLightSkyBlue,7,294.96,2023-08-17,1782,Micronesia
7331,48,Washing MachineYellowGreen,5,26.68,2023-08-17,1782,Micronesia
7331,39,Desk OrganizerSnow,3,145.0,2023-08-17,1782,Micronesia
7332,28,RouterMaroon,4,494.11,2023-10-08,1242,British Indian Ocean Territory (Chagos Archipelago)
7332,66,SunglassesMediumAquaMarine,10,497.78,2023-10-08,1242,British Indian Ocean Territory (Chagos Archipelago)
7332,70,GlovesGold,6,67.64,2023-10-08,1242,British Indian Ocean Territory (Chagos Archipelago)
7333,81,BasketballYellow,8,36.48,2024-08-30,1198,Brunei Darussalam
7334,30,SwitchSilver,5,148.66,2023-09-15,1798,Ecuador
7334,30,SwitchSilver,2,369.52,2023-09-15,1798,Ecuador
7334,8,SmartwatchLimeGreen,9,254.49,2023-09-15,1798,Ecuador
7335,66,SunglassesMediumAquaMarine,10,358.0,2023-10-25,1452,Poland
7335,80,Makeup KitCyan,6,63.75,2023-10-25,1452,Poland
7336,41,Coffee MakerLemonChiffon,6,467.07,2024-01-14,1128,Romania
7336,71,ShampooGhostWhite,3,483.82,2024-01-14,1128,Romania
7337,20,Graphics CardMagenta,1,25.29,2024-06-21,1196,Antigua and Barbuda
7338,26,SSD DriveMidnightBlue,1,366.75,2023-05-11,1675,Italy
7338,15,WebcamDarkSlateGray,4,36.04,2023-05-11,1675,Italy
7338,3,HeadphonesBlueViolet,6,321.35,2023-05-11,1675,Italy
7338,52,BookshelfMediumAquaMarine,2,73.8,2023-05-11,1675,Italy
7339,44,Air FryerGold,1,280.31,2023-05-02,1538,Slovenia
7339,18,VR HeadsetWhite,2,309.22,2023-05-02,1538,Slovenia
7340,58,WardrobeDarkRed,4,431.66,2024-02-17,1843,Chad
7341,61,T-shirtGreenYellow,10,293.78,2024-05-19,1608,Bahrain
7341,10,USB CableMintCream,2,64.51,2024-05-19,1608,Bahrain
7341,84,DumbbellsLightSalmon,9,456.1,2024-05-19,1608,Bahrain
7341,29,ModemGreenYellow,3,47.21,2024-05-19,1608,Bahrain
7342,31,Desk LampRed,9,80.72,2023-07-21,1378,Cameroon
7342,3,HeadphonesBlueViolet,6,70.87,2023-07-21,1378,Cameroon
7342,14,MicrophoneLightSkyBlue,2,110.7,2023-07-21,1378,Cameroon
7343,14,MicrophoneLightSkyBlue,9,104.39,2024-05-03,1236,Russian Federation
7343,47,DishwasherDarkTurquoise,10,186.17,2024-05-03,1236,Russian Federation
7344,70,GlovesGold,2,185.96,2023-11-29,1397,Luxembourg
7345,89,HelmetLightSalmon,2,128.0,2024-05-09,1814,Armenia
7345,50,Air ConditionerDarkGoldenRod,4,180.69,2024-05-09,1814,Armenia
7346,93,E-readerDarkBlue,9,239.15,2024-06-19,1145,Cote d'Ivoire
7346,83,Yoga MatViolet,7,243.45,2024-06-19,1145,Cote d'Ivoire
7346,20,Graphics CardMagenta,5,138.41,2024-06-19,1145,Cote d'Ivoire
7346,6,MouseSlateBlue,6,156.32,2024-06-19,1145,Cote d'Ivoire
7346,100,Building BlocksAzure,5,397.39,2024-06-19,1145,Cote d'Ivoire
7347,68,BeltLightSteelBlue,1,49.39,2024-04-22,1122,Faroe Islands
7348,49,RefrigeratorRosyBrown,10,359.18,2023-01-30,1188,Australia
7349,48,Washing MachineYellowGreen,7,128.46,2023-09-23,1785,Congo
7350,91,BookSnow,2,328.01,2024-05-13,1970,Turks and Caicos Islands
7350,82,Soccer BallOrangeRed,5,395.2,2024-05-13,1970,Turks and Caicos Islands
7350,14,MicrophoneLightSkyBlue,2,174.11,2024-05-13,1970,Turks and Caicos Islands
7350,25,Cooling FanDarkGreen,9,123.45,2024-05-13,1970,Turks and Caicos Islands
7350,88,Jump RopePeachPuff,5,297.62,2024-05-13,1970,Turks and Caicos Islands
7351,46,MicrowaveLawnGreen,3,443.15,2024-06-19,1295,Kiribati
7351,58,WardrobeDarkRed,5,390.18,2024-06-19,1295,Kiribati
7351,34,NotebookChocolate,2,464.87,2024-06-19,1295,Kiribati
7352,58,WardrobeDarkRed,8,38.34,2024-01-14,1736,Puerto Rico
7352,5,KeyboardTeal,10,476.54,2024-01-14,1736,Puerto Rico
7352,40,Paper ShredderMediumSeaGreen,3,35.33,2024-01-14,1736,Puerto Rico
7352,51,SofaCyan,2,328.97,2024-01-14,1736,Puerto Rico
7352,62,JeansLightSlateGray,2,435.85,2024-01-14,1736,Puerto Rico
7353,13,CameraDarkSlateGray,7,166.1,2023-03-24,1019,Guinea
7353,20,Graphics CardMagenta,2,294.95,2023-03-24,1019,Guinea
7353,20,Graphics CardMagenta,3,484.27,2023-03-24,1019,Guinea
7353,21,MotherboardDarkGreen,3,300.43,2023-03-24,1019,Guinea
7354,26,SSD DriveMidnightBlue,3,104.21,2023-07-26,1955,Dominica
7354,82,Soccer BallOrangeRed,6,337.08,2023-07-26,1955,Dominica
7354,65,HatOliveDrab,5,201.81,2023-07-26,1955,Dominica
7354,29,ModemGreenYellow,2,83.36,2023-07-26,1955,Dominica
7355,68,BeltLightSteelBlue,9,243.91,2023-05-04,1826,Serbia
7356,35,PenAquamarine,4,138.98,2023-10-29,1905,Spain
7357,21,MotherboardDarkGreen,8,28.16,2024-12-06,1735,Tanzania
7357,73,Hair DryerLightGoldenRodYellow,6,264.27,2024-12-06,1735,Tanzania
7357,72,ToothpasteBlanchedAlmond,9,132.3,2024-12-06,1735,Tanzania
7357,57,NightstandLightSteelBlue,2,481.43,2024-12-06,1735,Tanzania
7358,54,Dining TableSlateGray,2,121.37,2023-12-02,1913,Switzerland
7359,10,USB CableMintCream,9,378.9,2023-08-01,1499,Slovenia
7359,19,Game ConsoleDarkViolet,7,167.7,2023-08-01,1499,Slovenia
7359,26,SSD DriveMidnightBlue,10,473.79,2023-08-01,1499,Slovenia
7359,8,SmartwatchLimeGreen,7,379.0,2023-08-01,1499,Slovenia
7360,80,Makeup KitCyan,9,243.88,2023-02-12,1129,Samoa
7361,79,Lip BalmBlue,1,47.26,2024-04-19,1163,Morocco
7361,92,NotebookMintCream,8,202.73,2024-04-19,1163,Morocco
7362,22,ProcessorCornsilk,10,342.23,2024-10-12,1156,Portugal
7362,10,USB CableMintCream,2,389.48,2024-10-12,1156,Portugal
7362,37,BriefcasePaleGoldenRod,10,108.0,2024-10-12,1156,Portugal
7362,45,Rice CookerIndigo,2,239.28,2024-10-12,1156,Portugal
7363,22,ProcessorCornsilk,9,296.75,2024-04-17,1971,Trinidad and Tobago
7364,98,Action FigureGold,8,204.55,2024-01-25,1212,Bahrain
7364,28,RouterMaroon,7,18.96,2024-01-25,1212,Bahrain
7365,86,BicycleLavenderBlush,2,344.81,2023-11-05,1977,Korea
7365,78,PerfumeDeepPink,3,205.51,2023-11-05,1977,Korea
7365,56,MattressLimeGreen,3,316.25,2023-11-05,1977,Korea
7365,99,DollLemonChiffon,3,104.01,2023-11-05,1977,Korea
7365,31,Desk LampRed,9,226.76,2023-11-05,1977,Korea
7366,80,Makeup KitCyan,3,72.38,2024-05-15,1449,Thailand
7366,10,USB CableMintCream,1,369.92,2024-05-15,1449,Thailand
7366,100,Building BlocksAzure,7,43.37,2024-05-15,1449,Thailand
7366,89,HelmetLightSalmon,4,127.09,2024-05-15,1449,Thailand
7366,20,Graphics CardMagenta,4,397.48,2024-05-15,1449,Thailand
7367,97,Toy CarMediumSeaGreen,2,56.08,2023-11-04,1992,Indonesia
7367,26,SSD DriveMidnightBlue,8,152.63,2023-11-04,1992,Indonesia
7368,98,Action FigureGold,4,8.58,2023-05-06,1319,Korea
7368,30,SwitchSilver,6,285.89,2023-05-06,1319,Korea
7368,10,USB CableMintCream,9,44.82,2023-05-06,1319,Korea
7368,8,SmartwatchLimeGreen,10,230.74,2023-05-06,1319,Korea
7369,24,Power SupplySeaShell,2,280.51,2023-01-25,1952,Puerto Rico
7369,68,BeltLightSteelBlue,1,216.73,2023-01-25,1952,Puerto Rico
7369,77,Hand SanitizerDarkSeaGreen,4,164.61,2023-01-25,1952,Puerto Rico
7369,49,RefrigeratorRosyBrown,3,424.91,2023-01-25,1952,Puerto Rico
7369,45,Rice CookerIndigo,7,475.71,2023-01-25,1952,Puerto Rico
7370,34,NotebookChocolate,7,419.02,2024-11-27,1048,Bulgaria
7370,73,Hair DryerLightGoldenRodYellow,9,60.39,2024-11-27,1048,Bulgaria
7370,42,ToasterMediumOrchid,3,248.33,2024-11-27,1048,Bulgaria
7370,94,Subscription CardMediumOrchid,6,66.84,2024-11-27,1048,Bulgaria
7370,96,PuzzleSlateBlue,9,248.73,2024-11-27,1048,Bulgaria
7371,15,WebcamDarkSlateGray,8,63.64,2024-04-04,1950,Finland
7371,98,Action FigureGold,7,98.0,2024-04-04,1950,Finland
7371,10,USB CableMintCream,10,418.08,2024-04-04,1950,Finland
7372,41,Coffee MakerLemonChiffon,1,230.19,2023-12-27,1826,Uruguay
7373,45,Rice CookerIndigo,9,110.04,2024-07-10,1348,Swaziland
7373,76,Face CreamDarkCyan,4,92.05,2024-07-10,1348,Swaziland
7374,44,Air FryerGold,6,489.72,2023-09-11,1689,United States of America
7374,53,TV StandTeal,2,233.69,2023-09-11,1689,United States of America
7375,61,T-shirtGreenYellow,3,455.14,2023-08-10,1146,Philippines
7375,75,DeodorantCornflowerBlue,10,430.71,2023-08-10,1146,Philippines
7375,45,Rice CookerIndigo,7,54.55,2023-08-10,1146,Philippines
7376,43,BlenderCoral,5,208.17,2023-06-10,1884,Serbia
7376,90,Sports BagRoyalBlue,7,214.47,2023-06-10,1884,Serbia
7377,34,NotebookChocolate,1,463.21,2024-05-26,1918,Mauritius
7378,34,NotebookChocolate,10,423.23,2023-10-03,1202,Hong Kong
7378,54,Dining TableSlateGray,8,166.01,2023-10-03,1202,Hong Kong
7379,6,MouseSlateBlue,7,430.91,2024-06-24,1166,Faroe Islands
7379,40,Paper ShredderMediumSeaGreen,6,71.17,2024-06-24,1166,Faroe Islands
7379,98,Action FigureGold,3,315.77,2024-06-24,1166,Faroe Islands
7379,23,RAM StickMediumPurple,10,402.01,2024-06-24,1166,Faroe Islands
7380,18,VR HeadsetWhite,6,433.51,2024-04-30,1546,Burundi
7380,41,Coffee MakerLemonChiffon,5,301.31,2024-04-30,1546,Burundi
7380,68,BeltLightSteelBlue,7,467.15,2024-04-30,1546,Burundi
7381,6,MouseSlateBlue,6,318.31,2023-10-24,1109,India
7381,75,DeodorantCornflowerBlue,5,432.17,2023-10-24,1109,India
7381,6,MouseSlateBlue,3,305.61,2023-10-24,1109,India
7381,2,LaptopPeachPuff,5,51.71,2023-10-24,1109,India
7382,15,WebcamDarkSlateGray,7,385.38,2024-05-14,1656,Ecuador
7382,62,JeansLightSlateGray,7,188.06,2024-05-14,1656,Ecuador
7382,50,Air ConditionerDarkGoldenRod,5,57.38,2024-05-14,1656,Ecuador
7382,47,DishwasherDarkTurquoise,3,98.2,2024-05-14,1656,Ecuador
7383,86,BicycleLavenderBlush,4,273.7,2024-04-29,1593,Saint Vincent and the Grenadines
7384,5,KeyboardTeal,5,49.61,2024-08-05,1239,Romania
7385,53,TV StandTeal,4,204.89,2024-12-15,1802,Chad
7385,56,MattressLimeGreen,1,131.49,2024-12-15,1802,Chad
7385,31,Desk LampRed,4,65.3,2024-12-15,1802,Chad
7386,62,JeansLightSlateGray,9,378.75,2024-09-19,1518,Guinea-Bissau
7386,76,Face CreamDarkCyan,7,152.68,2024-09-19,1518,Guinea-Bissau
7386,40,Paper ShredderMediumSeaGreen,9,441.79,2024-09-19,1518,Guinea-Bissau
7386,52,BookshelfMediumAquaMarine,6,262.9,2024-09-19,1518,Guinea-Bissau
7386,80,Makeup KitCyan,4,282.72,2024-09-19,1518,Guinea-Bissau
7387,23,RAM StickMediumPurple,9,140.13,2024-10-01,1052,Hong Kong
